AA, -70, 13:21:24, FF, 50,    -67, 13:21:24, 
AA, -70, 13:21:26, GG, 56,    -65, 13:21:26, 
AA, -70, 13:21:29, BB, 63,    -74, 13:21:30, 
AA, -70, 13:21:30, HH, 53,    -65, 13:21:31, 
AA, -71, 13:21:30, EE, 58,    -72, 13:21:30, 
AA, -71, 13:21:30, DD, 57,    -63, 13:21:31, 
AA, -71, 13:21:30, CC, 58,    -42, 13:21:32, 
AA, -70, 13:21:33, FF, 51,    -68, 13:21:33, 
AA, -70, 13:21:34, GG, 57,    -63, 13:21:35, 
AA, -70, 13:21:38, BB, 64,    -70, 13:21:38, 
AA, -71, 13:21:39, EE, 59,    -72, 13:21:39, 
AA, -71, 13:21:39, DD, 58,    -64, 13:21:39, 
AA, -71, 13:21:39, HH, 54,    -64, 13:21:40, 
AA, -70, 13:21:40, CC, 59,    -42, 13:21:41, 
AA, -70, 13:21:41, FF, 52,    -67, 13:21:41, 
AA, -70, 13:21:42, GG, 58,    -63, 13:21:43, 
AA, -72, 13:21:47, BB, 65,    -77, 13:21:47, 
AA, -69, 13:21:48, EE, 60,    -72, 13:21:48, 
AA, -70, 13:21:49, HH, 55,    -64, 13:21:48, 
AA, -70, 13:21:50, DD, 59,    -63, 13:21:48, 
AA, -70, 13:21:50, CC, 60,    -42, 13:21:49, 
AA, -70, 13:21:50, FF, 53,    -68, 13:21:51, 
AA, -71, 13:21:51, GG, 59,    -63, 13:21:52, 
AA, -71, 13:21:55, BB, 66,    -75, 13:21:56, 
AA, -70, 13:21:56, EE, 61,    -71, 13:21:58, 
AA, -71, 13:21:58, HH, 56,    -65, 13:21:59, 
AA, -70, 13:21:59, DD, 60,    -61, 13:22:00, 
AA, -71, 13:22:02, CC, 61,    -42, 13:21:59, 
AA, -71, 13:22:02, FF, 54,    -66, 13:22:00, 
AA, -71, 13:22:02, GG, 60,    -62, 13:22:01, 
AA, -70, 13:22:04, BB, 67,    -74, 13:22:04, 
AA, -71, 13:22:06, EE, 62,    -71, 13:22:07, 
AA, -72, 13:22:07, HH, 57,    -64, 13:22:09, 
AA, -70, 13:22:10, FF, 55,    -66, 13:22:11, 
